307042061	2020-04-06T23:53:01.000Z	1247311381692583939	Boyfriend, vodka, travel! Yaaaassssss🤩🤩 	{'place_id': '56e9340ed70a9104'}
234760096	2020-04-06T09:29:04.000Z	1247093958586650625	Time Travel. 	{'place_id': '011add077f4d2da3'}
363970829	2020-04-06T08:01:54.000Z	1247072023655972864	 i’m paying 0,0 Nook Miles to travel to another island to catch freaking fishhhh NOT TO CATCH EGGS ONLY!!! I want a refund of my dam nook miles this is crap.	{'place_id': '00c39537733fa112'}
1116075044	2020-04-06T07:39:56.000Z	1247066493927464966	And dead tryna not reimburse rather offer travel credits	{'place_id': '01a9a39529b27f36'}
73041621	2020-04-06T07:08:05.000Z	1247058481703763968	I gotta visit Ohio again	{'place_id': '011add077f4d2da3'}
321502536	2020-04-06T05:15:51.000Z	1247030237378088961	  Travel to nyc?	{'place_id': '011add077f4d2da3'}
41045467	2020-04-06T05:05:33.000Z	1247027643276550148	To own a 0 family apartment building To have enough money to travel and take care of my mother n brother.          To learn to master cooking Spanish food Jamaican food and Alllllll Italian foo. 	{'place_id': 'b87b05856ab8dbd8'}
3666600503	2020-04-06T04:48:38.000Z	1247023387635077120	 You can make them appear! I’ve had a few pop up on my island. Btw I need to visit your island!	{'place_id': '002e24c6736f069d'}
28605490	2020-04-06T04:36:41.000Z	1247020380247724033	Remembering my visit to the Bronx Zoo, NYC almost 0years ago.Sad to hear the latest news about a Tiger here being tested positive for COVID-0. 😭 Do not remember seeing the Tiger that day, but definitely saw the… 	{'place_id': '002e24c6736f069d', 'coordinates': {'type': 'Point', 'coordinates': [-73.87705922, 40.84930031]}}
1160524822105001986	2020-04-06T04:26:54.000Z	1247017915817365505	I’m try to travel but this virus in the way	{'place_id': 'b74cebcb62a1a686'}
35249672	2020-04-06T04:10:56.000Z	1247013897439232001	 So rando with a botched DR visit	{'place_id': '002e24c6736f069d'}
1856311310	2020-04-06T03:53:07.000Z	1247009414881644545	Always nice to get a virtual visit from   Attila to the Man Cave! *with an assist from google 0D! @ New Providence, New Jersey 	{'place_id': '42333d5a509e9bc3', 'coordinates': {'type': 'Point', 'coordinates': [-74.4066, 40.6989]}}
39419107	2020-04-06T03:34:09.000Z	1247004642938171392	Asian Americans Advancing Justice in conjuction with Communities Against Hate are documenting hate crimes and demanding action. To report a hate crime, visit 	{'place_id': '011add077f4d2da3'}
28059011	2020-04-06T03:30:47.000Z	1247003792920510465	Thoughts to everyone in NYC during this insane pandemic. The city that never sleeps, the big apple whatever you like to call it it’s one of the most spectacular cities in the world. Our first visit was only last year… 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}}
237960663	2020-04-06T03:29:52.000Z	1247003562242121733	I’m challenging everyone to post a photo you've taken from a place you've been. The only thing is that you NOT appear in it. Just a pic,no description. Let's flood profiles with landscapes to ease this isolation. Copy this, post a photo & let's travel virtually around the world. 	{'place_id': '01a9a39529b27f36'}
1255434655	2020-04-06T02:39:45.000Z	1246990951626702848	Support health care workers! We will burn out! We have feelings & it hurts 0 see so many deaths back 0 back! We become family 0 these patients, as they’re not allowed to visit w their loves ones! We are the faces they see b0 passing! And so I smile 0 not show my sadness n hurt	{'place_id': '01a9a39529b27f36'}
4335677985	2020-04-06T02:30:31.000Z	1246988629865566208	 But I wanna travel in the Summeeeer 	{'place_id': '002e24c6736f069d'}
879702607	2020-04-06T02:10:48.000Z	1246983664396906496	  I feel ya. I’ve had to cancel DC, Philly and Chicago, this month, next month and July, respectively. Travel might be done for the rest of the year, unfortunately. Baseball too. Trivial stuff, I know, but still leaves me blue.	{'place_id': '01a9a39529b27f36'}
3037922765	2020-04-06T02:04:58.000Z	1246982198336651264	Observations in  clinic today:-Very little middle ground: either well and need reassurance or grossly hypoxic-Lots of anxiety-Huge discrepancy between medical and lay definition of SOB-Many need in-person visit to feel reassured  	{'place_id': '01a9a39529b27f36'}
18106306	2020-04-06T01:27:41.000Z	1246972813963079681	So happy I am able to visit the Guggenheim  on-line ! I miss it so ! They offer a great opportunity to learn about its history and the design of the building by listening to an audio guide on their website… 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.95907581, 40.78291006]}}
1090923900328964101	2020-04-06T01:20:42.000Z	1246971057858318338	I’m challenging everyone to post a photo you've taken from a place you've been. The only thing is that you NOT appear in it. Just a pic,no description. Let's flood profiles with landscapes to ease this isolation. Copy this, post a photo & let's travel virtually around the world. 	{'place_id': '27485069891a7938'}
294879111	2020-04-06T01:19:12.000Z	1246970680517824513	Just a few pictures our Christmas visit to New York for a Special 0st birthday @ Manhattan, New York 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.9675, 40.7779]}}
563709940	2020-04-06T01:14:21.000Z	1246969460008910848	SUNDAY DINNER: Buttermilk Fried Chicken, Biscuits & Arugula Salad! When it comes to Junk food / Fast food, we are guilty of enforcing major restrictions for our kids. They rarely visit KFC, BK or Mc D’s (even Shake… 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}}
13776752	2020-04-06T01:12:02.000Z	1246968878309216257	The safest family to visit right now.... @ Green-Wood Cemetery 	{'place_id': '011add077f4d2da3', 'coordinates': {'type': 'Point', 'coordinates': [-73.991111, 40.652222]}}
382742209	2020-04-06T00:23:30.000Z	1246956662226812930	 Me! I work to make sure black people have a voice in the travel space — primarily dominated by white men & fashion where they keep about 0 black girls on rotation. I’ve been told I’m too honest & even blackballed at the nytimes travelfest ab my infograph on how white it is but 🤷🏾‍♀️	{'place_id': '011add077f4d2da3'}
17938456	2020-04-06T00:21:59.000Z	1246956282600357889	Anyone wanna let me visit your island just to sell my turnips. My nook shop tried me with 0 bells lmao   	{'place_id': '011add077f4d2da3'}
309067939	2020-04-06T00:08:56.000Z	1246952996975579136	 May travel insurance naman me! PAL!	{'place_id': '01a9a39529b27f36'}
1279720334	2020-04-07T23:49:29.000Z	1247672879841529856	   Wasn't US the first country to impose travel bans? And didnt WHO criticized that? Once again i am not 0 percent in support of the government nor i am trying to defend them, but I can't digest the fact that WHO is innocent in this mess. They had one freakin job and they failed	{'place_id': 'b046074b1030a44d'}
406429671	2020-04-07T23:36:15.000Z	1247669546812571648	Food Pics of News York!             … 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}}
729086825172766720	2020-04-07T23:33:23.000Z	1247668828026351616	I guess my biggest reason for not giving Trump credit for his ban on travel from China in order to prevent the spread of the  is that it didn't work.	{'place_id': '011add077f4d2da3'}
949146217711263744	2020-04-07T23:25:20.000Z	1247666801615556608	If you or your business can source and/or make products to support City's COVID-0 response work, visit  to get involved.	{'place_id': '002e24c6736f069d'}
30515874	2020-04-07T23:11:38.000Z	1247663353801121792	Please beware when you like posts of people posing with wildlife and/or if you visit places like these. It is a scam not conservation.Posted withregram •  Video 🎥 by  and  There are… 	{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}}
