15225493	2020-10-19T23:48:44.000Z	1318338324428304384	 If you do I’m gonna have to fly to Denver for an intervention	{'place_id': '4baf4d09759d33e4'}
830587286093918209	2020-10-19T02:30:08.000Z	1318016555163086850	  An anesthesiologist =\= an epidemiologist. Just how an oncologist =\= a cardiologist. You know that there are different specializations in medicine right? Otherwise, there would just be “doctors”. Period. So stop being an ignorant asshat, don’t selfishly travel during a pandemic.	{'place_id': 'd64738e6377b26b3'}
568595795	2020-10-19T02:24:08.000Z	1318015042298597376	      One day it would be nice to go visit.	{'place_id': '07d9db198e080000'}
3196498374	2020-10-19T02:04:19.000Z	1318010054805614592	Are you a Dual Enrollment student who missed the First-Time Flight workshop? Join  Make-Up Week! During make-up week, students take park in orientation sessions and student success workshops. Visit  for more info and to sign up!  	{'place_id': '0c2e6999105f8070'}
3976518680	2020-10-19T01:26:08.000Z	1318000446200426496	  I guess Joe Biden could be going to jail to visit Trump. But otherwise Joe Biden has committed no crimes and JT is a despicable liar.	{'place_id': '3b77caf94bfc81fe'}
18123896	2020-10-19T01:19:50.000Z	1317998860061470721	Cats want out, and Joe Douglas is playing travel agent. “Where you tryna go, my guy?” 	{'place_id': '3b77caf94bfc81fe'}
6516132	2020-10-19T01:18:09.000Z	1317998437988593664	Oh you mean cause there’ll be a horrible pandemic so none of us can safely go buy gifts or visit family and friends or attend holiday parties? That kind of canceled? 	{'place_id': '3b77caf94bfc81fe'}
2914211719	2020-10-19T01:17:26.000Z	1317998256002015232	I was going to go visit my bed friend Carlos but I ended up sleeping 😒	{'place_id': '3b77caf94bfc81fe'}
1049191483	2020-10-19T01:04:12.000Z	1317994928396402688	Images from President Donald Trump's visit to Newport Beach today. Crowds up and down Newport Boulevard and Via Lido.  	{'place_id': 'a077793faceeda6f'}
4843622413	2020-10-19T00:43:04.000Z	1317989607523315712	Visit my hometown today. Thats my home back in the days.. I miss my family.....good old days young toby.. 	{'place_id': '3b77caf94bfc81fe'}
149219539	2020-10-19T00:38:31.000Z	1317988462448967680	Time travel. Is weird. 	{'place_id': '1927193c57f35d51'}
1178110806967246848	2020-10-19T00:23:14.000Z	1317984615907258368	Visit our school’s homepage to hear the latest Book Fair news! … 	{'place_id': 'bcd6f5a92e969e33'}
725205483699589120	2020-10-19T00:22:58.000Z	1317984550258151426	 You better come visit before it gets cold. Lol	{'place_id': '3b77caf94bfc81fe'}
525518331	2020-10-19T00:19:42.000Z	1317983729449496576	Can I get a mound visit?	{'place_id': '5e68ca240e32025a'}
